Codice Prodotto;Descrizione Prodotto Breve Italiana;Codice Categoria;Um;Peso;Disponibilita' maggiore di 0;Obsoleto;Novita';In Offerta;Tipo Offerta;Listino Base;Netto Cliente;Unita' Misura Street Price;Street Price Ivato;Nome Immagine;Link Caratteristiche;Ultimo Aggiornamento
5801226;MB NORTHWIND TOVAGLIA 115X100 BLUE ;16897;PZ;0,22;Si;No;No;No;Nessuna;41,50;20,75;;41,50;5801226;http://www.motomarine.it/catalogo/xsia/5801226;2021-02-12
5801227;MB NORTHWIND TOVAGLIA 155X130 BLUE ;16897;PZ;0,39;Si;No;No;No;Nessuna;52,40;26,20;;52,40;5801226;http://www.motomarine.it/catalogo/xsia/5801227;2021-02-12
5801228;MB NORTHWIND SET 6PZ TOVAGLIETTA< ;19262;CF;0,10;Si;No;No;No;Nessuna;44,00;22,00;;44,00;5801228;http://www.motomarine.it/catalogo/xsia/5801228;2021-02-12
5801801;MB PARTY CHAMPAGNE+CUP HOLDER ;16924;PZ;2,70;No;No;No;No;Nessuna;95,70;47,85;;95,70;5801801;http://www.motomarine.it/catalogo/xsia/5801801;2021-02-12
5801810;MB PARTY SET 6PZ BICCHIERE ACQUA< ;16928;CF;0,80;Si;No;No;No;Nessuna;51,50;25,75;;51,50;5801810;http://www.motomarine.it/catalogo/xsia/5801810;2021-02-12
5801820;MB PARTY SET 6PZ BICCHIERE VINO NOSKID< ;16934;CF;0,80;Si;No;No;No;Nessuna;63,20;31,60;;63,20;5801822;http://www.motomarine.it/catalogo/xsia/5801820;2021-02-12
5801821;MB PARTY SET 6PZ BICCHIERE CHMP NOSKID< ;16934;CF;0,75;Si;No;No;No;Nessuna;62,60;31,30;;62,60;5801822;http://www.motomarine.it/catalogo/xsia/5801821;2021-02-12
5801822;MB PARTY SET 6PZ BICCHIERE ACQUA NOSKID< ;16934;CF;0,61;Si;No;No;No;Nessuna;51,60;25,80;;51,60;5801822;http://www.motomarine.it/catalogo/xsia/5801822;2021-02-12
5801805;MB SECCHIELLO WINE HANG INOX< ;16940;PZ;1,10;Si;No;No;No;Nessuna;96,00;48,00;;96,00;5801805;http://www.motomarine.it/catalogo/xsia/5801805;2021-02-12
5801806;MB SECCHIELLO CHAMPAGNE HANG INOX< ;16941;PZ;1,10;Si;No;No;No;Nessuna;89,70;44,85;;89,70;5801806;http://www.motomarine.it/catalogo/xsia/5801806;2021-02-12
5801830;MB WINDPROOF POSACENERE BLUE ;18592;PZ;0,60;Si;No;No;No;Nessuna;44,60;22,30;;44,60;5801830;http://www.motomarine.it/catalogo/xsia/5801830;2021-02-12
5801831;MB WINDPROOF POSACENERE WHITE ;18592;PZ;0,60;Si;No;No;No;Nessuna;44,60;22,30;;44,60;5801830;http://www.motomarine.it/catalogo/xsia/5801831;2021-02-12
5801832;MB WINDPROOF POSACENERE BLUE SCAMO ;18593;PZ;0,60;Si;No;No;No;Nessuna;47,00;23,50;;47,00;5801832;http://www.motomarine.it/catalogo/xsia/5801832;2021-02-12
5801833;MB WINDPROOF POSACENERE CAMEL SCAMO ;18593;PZ;0,60;Si;No;No;No;Nessuna;47,00;23,50;;47,00;5801832;http://www.motomarine.it/catalogo/xsia/5801833;2021-02-12
5801301;MB COPRIMATERASSO ELASTIC A WHITE ;16946;PZ;0,72;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801301;http://www.motomarine.it/catalogo/xsia/5801301;2021-02-12
5801302;MB COPRIMATERASSO ELASTIC A BLUE ;16946;PZ;0,72;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801301;http://www.motomarine.it/catalogo/xsia/5801302;2021-02-12
5801305;MB COPRIMATERASSO ELASTIC B WHITE ;16947;PZ;0,91;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801305;http://www.motomarine.it/catalogo/xsia/5801305;2021-02-12
5801306;MB COPRIMATERASSO ELASTIC B BLUE ;16947;PZ;0,91;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801305;http://www.motomarine.it/catalogo/xsia/5801306;2021-02-12
5801310;MB COPRIMATERASSO ELASTIC C WHITE ;16948;PZ;0,98;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801310;http://www.motomarine.it/catalogo/xsia/5801310;2021-02-12
5801311;MB COPRIMATERASSO ELASTIC C BLUE ;16948;PZ;0,98;No;No;No;No;Nessuna;86,60;43,30;;86,60;5801310;http://www.motomarine.it/catalogo/xsia/5801311;2021-02-12
5801315;MB COPRIMATERASSO ELASTIC D WHITE ;16949;CF;0,82;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801315;http://www.motomarine.it/catalogo/xsia/5801315;2021-02-12
5801316;MB COPRIMATERASSO ELASTIC D BLUE ;16949;CF;0,82;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801315;http://www.motomarine.it/catalogo/xsia/5801316;2021-02-12
5801320;MB COPRIMATERASSO ELASTIC E WHITE ;16950;CF;0,48;Si;No;No;No;Nessuna;61,10;30,55;;61,10;5801320;http://www.motomarine.it/catalogo/xsia/5801320;2021-02-12
5801321;MB COPRIMATERASSO ELASTIC E BLUE ;16950;CF;0,48;Si;No;No;No;Nessuna;61,10;30,55;;61,10;5801320;http://www.motomarine.it/catalogo/xsia/5801321;2021-02-12
5801325;MB COPRIMATERASSO ELASTIC F WHITE ;16951;PZ;0,96;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801325;http://www.motomarine.it/catalogo/xsia/5801325;2021-02-12
5801326;MB COPRIMATERASSO ELASTIC F BLUE ;16951;PZ;0,96;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801325;http://www.motomarine.it/catalogo/xsia/5801326;2021-02-12
5801330;MB COPRIMATERASSO ELASTIC G WHITE ;16952;PZ;0,56;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801330;http://www.motomarine.it/catalogo/xsia/5801330;2021-02-12
5801331;MB COPRIMATERASSO ELASTIC G BLUE ;16952;PZ;0,56;Si;No;No;No;Nessuna;86,60;43,30;;86,60;5801330;http://www.motomarine.it/catalogo/xsia/5801331;2021-02-12
5801900;MB WELCOME TAPPETO 70X50 ROUND BROWN< ;16978;PZ;1,45;Si;No;No;No;Nessuna;53,60;26,80;;53,60;5801900;http://www.motomarine.it/catalogo/xsia/5801900;2021-02-12
5801901;MB WELCOME TAPPETO 70X50 ROUND BLUE< ;16978;PZ;1,45;Si;No;No;No;Nessuna;53,60;26,80;;53,60;5801900;http://www.motomarine.it/catalogo/xsia/5801901;2021-02-12
473002507;TUNNEL BOWPROP 110MM X 750 MM ;17714;PZ;4,00;Si;No;No;No;Nessuna;131,00;65,50;;116,50;473002507;http://www.motomarine.it/catalogo/xsia/473002507;2021-02-12
473002510;TUNNEL BOWPROP 110MM X 1000MM ;17714;PZ;5,00;Si;No;No;No;Nessuna;174,00;87,00;;154,50;473002507;http://www.motomarine.it/catalogo/xsia/473002510;2021-02-12
473002707;TUNNEL BOWPROP 125MM X 750MM ;17714;PZ;5,00;Si;No;No;No;Nessuna;139,00;69,50;;123,50;473002507;http://www.motomarine.it/catalogo/xsia/473002707;2021-02-12
473002707;TUNNEL BOWPROP 125MM X 750MM ;17715;PZ;5,00;Si;No;No;No;Nessuna;139,00;69,50;;123,50;473002707;http://www.motomarine.it/catalogo/xsia/473002707;2021-02-12
473002710;TUNNEL BOWPROP 125MM X 1000MM ;17714;PZ;6,00;Si;No;No;No;Nessuna;186,00;93,00;;164,50;473002507;http://www.motomarine.it/catalogo/xsia/473002710;2021-02-12
473002710;TUNNEL BOWPROP 125MM X 1000MM ;17715;PZ;6,00;Si;No;No;No;Nessuna;186,00;93,00;;164,50;473002707;http://www.motomarine.it/catalogo/xsia/473002710;2021-02-12
473005207;TUNNEL BOWPROP 140MM X 750MM ;17715;PZ;6,00;Si;No;No;No;Nessuna;215,00;107,50;;190,00;473002707;http://www.motomarine.it/catalogo/xsia/473005207;2021-02-12
473005210;TUNNEL BOWPROP 140MM X 1000MM ;17715;PZ;7,00;No;No;No;No;Nessuna;284,00;142,00;;251,00;473002707;http://www.motomarine.it/catalogo/xsia/473005210;2021-02-12
473005215;TUNNEL BOWPROP 140MM X 1500MM ;17715;PZ;10,00;Si;No;No;No;Nessuna;424,00;212,00;;374,00;473002707;http://www.motomarine.it/catalogo/xsia/473005215;2021-02-12
473005507;TUNNEL BOWPROP 185MM X 750MM ;17714;PZ;8,00;Si;No;No;No;Nessuna;213,50;106,75;;188,50;473002507;http://www.motomarine.it/catalogo/xsia/473005507;2021-02-12
473005507;TUNNEL BOWPROP 185MM X 750MM ;17715;PZ;8,00;Si;No;No;No;Nessuna;213,50;106,75;;188,50;473002707;http://www.motomarine.it/catalogo/xsia/473005507;2021-02-12
473005510;TUNNEL BOWPROP 185MM X 1000MM ;17714;PZ;11,00;Si;No;No;No;Nessuna;289,50;144,75;;258,50;473002507;http://www.motomarine.it/catalogo/xsia/473005510;2021-02-12
473005510;TUNNEL BOWPROP 185MM X 1000MM ;17715;PZ;11,00;Si;No;No;No;Nessuna;289,50;144,75;;258,50;473002707;http://www.motomarine.it/catalogo/xsia/473005510;2021-02-12
473005515;TUNNEL BOWPROP 185MM X 1500MM ;17714;PZ;15,00;Si;No;No;No;Nessuna;432,00;216,00;;382,50;473002507;http://www.motomarine.it/catalogo/xsia/473005515;2021-02-12
473005515;TUNNEL BOWPROP 185MM X 1500MM ;17715;PZ;15,00;Si;No;No;No;Nessuna;432,00;216,00;;382,50;473002707;http://www.motomarine.it/catalogo/xsia/473005515;2021-02-12
473010510;TUNNEL BOWPROP 250MM X 1000MM ;17714;PZ;14,00;Si;No;No;No;Nessuna;436,00;218,00;;384,50;473002507;http://www.motomarine.it/catalogo/xsia/473010510;2021-02-12
473010510;TUNNEL BOWPROP 250MM X 1000MM ;17715;PZ;14,00;Si;No;No;No;Nessuna;436,00;218,00;;384,50;473002707;http://www.motomarine.it/catalogo/xsia/473010510;2021-02-12
473010515;TUNNEL BOWPROP 250MM X 1500MM ;17714;PZ;18,00;Si;No;No;No;Nessuna;649,00;324,50;;573,00;473002507;http://www.motomarine.it/catalogo/xsia/473010515;2021-02-12
473010515;TUNNEL BOWPROP 250MM X 1500MM ;17715;PZ;18,00;Si;No;No;No;Nessuna;649,00;324,50;;573,00;473002707;http://www.motomarine.it/catalogo/xsia/473010515;2021-02-12
473010520;TUNNEL BOWPROP 250MM X 2000MM ;17714;PZ;22,00;Si;No;No;No;Nessuna;866,00;433,00;;764,00;473002507;http://www.motomarine.it/catalogo/xsia/473010520;2021-02-12
473010520;TUNNEL BOWPROP 250MM X 2000MM ;17715;PZ;22,00;Si;No;No;No;Nessuna;866,00;433,00;;764,00;473002707;http://www.motomarine.it/catalogo/xsia/473010520;2021-02-12
473011310;TUNNEL BOWPROP 300MM X 1000MM ;17715;PZ;15,00;Si;No;No;No;Nessuna;576,00;288,00;;508,00;473002707;http://www.motomarine.it/catalogo/xsia/473011310;2021-02-12
473011315;TUNNEL BOWPROP 300MM X 1500MM ;17715;PZ;17,00;No;No;No;No;Nessuna;863,50;431,75;;761,00;473002707;http://www.motomarine.it/catalogo/xsia/473011315;2021-02-12
473011320;TUNNEL BOWPROP 300MM X 2000MM ;17715;PZ;23,00;Si;No;No;No;Nessuna;1.152,00;576,00;;1.016,00;473002707;http://www.motomarine.it/catalogo/xsia/473011320;2021-02-12
473005107;TUNNEL BOWPROP 150MM*750MM ;17714;PZ;5,00;Si;No;No;No;Nessuna;182,50;91,25;;182,50;473002507;http://www.motomarine.it/catalogo/xsia/473005107;2021-02-12
473005110;TUNNEL BOWPROP 150MM*1000MM ;17714;PZ;6,50;Si;No;No;No;Nessuna;243,50;121,75;;243,50;473002507;http://www.motomarine.it/catalogo/xsia/473005110;2021-02-12
473005115;TUNNEL BOWPROP 150MM*1500MM ;17714;PZ;7,50;Si;No;No;No;Nessuna;365,00;182,50;;365,00;473002507;http://www.motomarine.it/catalogo/xsia/473005115;2021-02-12
5801808;MB PARTY SET 6PZ COCKTAIL CLIP ;16926;CF;1,50;Si;No;No;No;Nessuna;14,60;7,30;;14,60;5801808;http://www.motomarine.it/catalogo/xsia/5801808;2021-02-12
5801828;MB PARTY SET 6PZ SOTTOBICCHIERE< ;16935;CF;0,60;Si;No;No;No;Nessuna;21,70;10,85;;21,70;5801828;http://www.motomarine.it/catalogo/xsia/5801828;2021-02-12
5801726;MB FREE STYLE CUSCINO W/BLUE ;16965;PZ;0,95;Si;No;No;No;Nessuna;31,80;15,90;;31,80;5801725;http://www.motomarine.it/catalogo/xsia/5801726;2021-02-12
5801725;MB FREE STYLE CUSCINO W/ECRU 1PZ. ;16965;PZ;0,95;Si;No;No;No;Nessuna;31,80;15,90;;31,80;5801725;http://www.motomarine.it/catalogo/xsia/5801725;2021-02-12
5801727;MB FREE STYLE CUSCINO W/BEIGE ;16965;PZ;0,95;Si;No;No;No;Nessuna;31,80;15,90;;31,80;5801725;http://www.motomarine.it/catalogo/xsia/5801727;2021-02-12
5801238;MB NORTHWIND SET 6PZ BICCHIERE VINO< ;16922;CF;0,70;Si;No;No;No;Nessuna;48,50;24,25;;48,50;5801238;http://www.motomarine.it/catalogo/xsia/5801238;2021-02-12
5801239;MB NORTHWIND SET 6PZ BICCHIERE CHAMPAGN< ;16923;CF;0,63;Si;No;No;No;Nessuna;48,50;24,25;;48,50;5801239;http://www.motomarine.it/catalogo/xsia/5801239;2021-02-12
4043085;TAPPO KEY FUEL D.50 ;16987;PZ;0,49;Si;No;No;No;Nessuna;59,60;29,80;;59,60;4043085;http://www.motomarine.it/catalogo/xsia/4043085;2021-02-12
4043085;TAPPO KEY FUEL D.50 ;16988;PZ;0,49;Si;No;No;No;Nessuna;59,60;29,80;;59,60;4043085;http://www.motomarine.it/catalogo/xsia/4043085;2021-02-12
4043086;TAPPO KEY WATER D.38 ;16987;PZ;0,45;Si;No;No;No;Nessuna;59,60;29,80;;59,60;4043085;http://www.motomarine.it/catalogo/xsia/4043086;2021-02-12
4043086;TAPPO KEY WATER D.38 ;16988;PZ;0,45;Si;No;No;No;Nessuna;59,60;29,80;;59,60;4043085;http://www.motomarine.it/catalogo/xsia/4043086;2021-02-12
1430210;PORTAGOMMA M 1/2X10MM ;1620;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;1430005;http://www.motomarine.it/catalogo/xsia/1430210;2021-02-12
1430210;PORTAGOMMA M 1/2X10MM ;15199;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;1430010;http://www.motomarine.it/catalogo/xsia/1430210;2021-02-12
1430210;PORTAGOMMA M 1/2X10MM ;15193;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;4036206;http://www.motomarine.it/catalogo/xsia/1430210;2021-02-12
1430213;PORTAGOMMA M 1/2X13MM ;1620;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;1430005;http://www.motomarine.it/catalogo/xsia/1430213;2021-02-12
1430213;PORTAGOMMA M 1/2X13MM ;15199;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;1430010;http://www.motomarine.it/catalogo/xsia/1430213;2021-02-12
1430213;PORTAGOMMA M 1/2X13MM ;15193;PZ;0,04;Si;No;No;No;Nessuna;2,80;1,40;;3,40;4036206;http://www.motomarine.it/catalogo/xsia/1430213;2021-02-12
0123234;GIUNTO SWIVELMARINE 12/14MM ;16982;PZ;1,35;Si;No;Si;No;Nessuna;642,00;321,00;;546,00;0123230;http://www.motomarine.it/catalogo/xsia/0123234;2021-02-12
4050007;MANICOTTO SCARICO MERCRUISER ;16997;PZ;0,40;No;No;No;No;Nessuna;21,20;10,60;;21,20;4050007;http://www.motomarine.it/catalogo/xsia/4050007;2021-02-12
4050008;MANICOTTO SCARICO MERCRUISER ;16997;PZ;0,40;No;No;No;No;Nessuna;19,90;9,95;;19,90;4050007;http://www.motomarine.it/catalogo/xsia/4050008;2021-02-12
4050012;MANICOTTO TUBO ACQUA PIEDE BRAVO ;16998;PZ;0,10;Si;No;No;No;Nessuna;26,00;13,00;;26,00;4050012;http://www.motomarine.it/catalogo/xsia/4050012;2021-02-12
4050023;CUFFIA CARDANO PIEDE VOLVO ;16991;PZ;0,10;Si;No;No;No;Nessuna;41,70;20,85;;41,70;4050023;http://www.motomarine.it/catalogo/xsia/4050023;2021-02-12
4050026;CUFFIA SCARICO PIEDE VOLVO ;16992;PZ;0,10;Si;No;No;No;Nessuna;39,90;19,95;;39,90;4050026;http://www.motomarine.it/catalogo/xsia/4050026;2021-02-12
4050028;CUFFIA SCARICO PIEDE VOLVO ;16992;PZ;0,10;Si;No;No;No;Nessuna;41,50;20,75;;41,50;4050026;http://www.motomarine.it/catalogo/xsia/4050028;2021-02-12
4050031;TUBO ACQUA PIEDE VOLVO ;16993;PZ;0,10;Si;No;No;No;Nessuna;21,70;10,85;;21,70;4050031;http://www.motomarine.it/catalogo/xsia/4050031;2021-02-12
4050033;TUBO ACQUA PIEDE VOLVO ;16993;PZ;0,10;No;No;No;No;Nessuna;31,20;15,60;;31,20;4050031;http://www.motomarine.it/catalogo/xsia/4050033;2021-02-12
4050044;GUARNIZIONE BASE SAIL DRIVE VOLVO ;16994;PZ;0,10;Si;No;No;No;Nessuna;26,30;13,15;;26,30;4050044;http://www.motomarine.it/catalogo/xsia/4050044;2021-02-12
1555450;TUBO PROLUNGA EVAPORATORE 2 MT ;1426;PZ;0,20;Si;No;No;No;Nessuna;131,00;65,50;;131,00;1555410;http://www.motomarine.it/catalogo/xsia/1555450;2021-02-12
1555455;TUBO PROLUNGA EVAPORATORE 4 MT ;1426;PZ;0,20;Si;No;No;No;Nessuna;144,00;72,00;;144,00;1555410;http://www.motomarine.it/catalogo/xsia/1555455;2021-02-12
1430012;PORTAGOMMA M 3/8X8MM ;15199;PZ;0,02;Si;No;No;No;Nessuna;1,90;0,95;;2,40;1430010;http://www.motomarine.it/catalogo/xsia/1430012;2021-02-12
1423328;VALVOLA 3 VIE 1 1/2 300 PSI ;17002;PZ;0,40;Si;No;No;No;Nessuna;79,90;39,95;;79,90;1423328;http://www.motomarine.it/catalogo/xsia/1423328;2021-02-12
1423328;VALVOLA 3 VIE 1 1/2 300 PSI ;18200;PZ;0,40;Si;No;No;No;Nessuna;79,90;39,95;;79,90;1423328;http://www.motomarine.it/catalogo/xsia/1423328;2021-02-12
5731527;SB SCREEN CLEANER PROTECT 250ML 88308< ;17733;PZ;0,30;Si;No;No;Si;Quantità;14,50;7,25;;14,50;5731527;http://www.motomarine.it/catalogo/xsia/5731527;2021-02-12
5731546;SB POLISH ALUMINUM 500ML 87616< ;17735;PZ;0,55;Si;No;No;Si;Quantità;22,20;11,10;;22,20;5731546;http://www.motomarine.it/catalogo/xsia/5731546;2021-02-12
4122000;SB CHIAVE FILTRI 28908 REG< ;17331;PZ;0,15;No;No;No;Si;Quantità;19,50;9,75;;19,50;4122000;http://www.motomarine.it/catalogo/xsia/4122000;2021-02-12
4122000;SB CHIAVE FILTRI 28908 REG< ;17332;PZ;0,15;No;No;No;Si;Quantità;19,50;9,75;;19,50;4122000;http://www.motomarine.it/catalogo/xsia/4122000;2021-02-12
5704600;SB ENGINE FLUSH DISINCROSTANTE 4L 92600< ;17769;PZ;4,00;Si;No;No;No;Nessuna;74,40;37,20;;74,40;5704600;http://www.motomarine.it/catalogo/xsia/5704600;2021-02-12
2530921;BINOCOLO NIKON ACULON W10 8X21 YELL ;17200;PZ;0,19;Si;No;No;No;Nessuna;112,50;56,25;;92,30;2530921;http://www.motomarine.it/catalogo/xsia/2530921;2021-02-12
2530975;BINOCOLO NIKON ACULON A211 7X50 ;17208;PZ;1,40;No;No;No;No;Nessuna;156,50;78,25;;128,50;2530975;http://www.motomarine.it/catalogo/xsia/2530975;2021-02-12
2530976;BINOCOLO NIKON ACTION EX 7X50 CF ;17209;PZ;1,00;No;No;No;No;Nessuna;244,50;122,25;;198,50;2530976;http://www.motomarine.it/catalogo/xsia/2530976;2021-02-12
2530978;BINOCOLO NIKON MARINE 7X50 CF WP COMPASS ;17202;PZ;1,12;No;No;No;No;Nessuna;517,50;258,75;;424,50;2530977;http://www.motomarine.it/catalogo/xsia/2530978;2021-02-12
2530977;BINOCOLO NIKON MARINE 7X50 CF WP ;17202;PZ;1,10;Si;No;No;No;Nessuna;482,50;241,25;;396,00;2530977;http://www.motomarine.it/catalogo/xsia/2530977;2021-02-12
2530973;BINOCOLO NIKON ACULON A211 7X35 ;17201;PZ;0,68;No;No;No;No;Nessuna;129,60;64,80;;106,50;2530973;http://www.motomarine.it/catalogo/xsia/2530973;2021-02-12
4121009;CARTUCCIA BENZINA SACS X MERCRUISER< ;18509;PZ;0,10;Si;No;No;No;Nessuna;16,30;8,15;;19,90;4121009;http://www.motomarine.it/catalogo/xsia/4121009;2021-02-12
1825912;POMPA WASHDOWN KIT 13L/12V ;17217;PZ;2,88;Si;No;No;No;Nessuna;138,50;69,25;;138,50;1825912;http://www.motomarine.it/catalogo/xsia/1825912;2021-02-12
1825913;POMPA WASHDOWN KIT 20L/12V ;17217;PZ;2,88;Si;No;No;No;Nessuna;158,50;79,25;;158,50;1825912;http://www.motomarine.it/catalogo/xsia/1825913;2021-02-12
1825914;POMPA WASHDOWN KIT 20L/24V ;17217;PZ;2,88;Si;No;No;No;Nessuna;158,50;79,25;;158,50;1825912;http://www.motomarine.it/catalogo/xsia/1825914;2021-02-12
1514007;POZZETTO SHOWER SUMP SYSTEM 750GPH-12V< ;17215;PZ;2,88;Si;No;No;No;Nessuna;53,00;26,50;;64,70;1514007;http://www.motomarine.it/catalogo/xsia/1514007;2021-02-12
1514008;POZZETTO SHOWER SUMP SYSTEM 750GPH-24V< ;17215;PZ;2,88;Si;No;No;No;Nessuna;53,00;26,50;;64,70;1514007;http://www.motomarine.it/catalogo/xsia/1514008;2021-02-12
0101206;ANCORA VULCAN 6< ;17010;PZ;6,00;Si;No;No;No;Nessuna;399,90;199,95;;320,00;0101204;http://www.motomarine.it/catalogo/xsia/0101206;2021-02-12
0101209;ANCORA VULCAN 9< ;17010;PZ;9,00;Si;No;No;No;Nessuna;499,50;249,75;;400,00;0101204;http://www.motomarine.it/catalogo/xsia/0101209;2021-02-12
0101212;ANCORA VULCAN 12< ;17010;PZ;12,00;Si;No;No;No;Nessuna;597,50;298,75;;478,00;0101204;http://www.motomarine.it/catalogo/xsia/0101212;2021-02-12
0101215;ANCORA VULCAN 15< ;17010;PZ;15,00;No;No;No;No;Nessuna;687,50;343,75;;550,00;0101204;http://www.motomarine.it/catalogo/xsia/0101215;2021-02-12
0101220;ANCORA VULCAN 20< ;17010;PZ;20,00;Si;No;No;No;Nessuna;876,50;438,25;;701,50;0101204;http://www.motomarine.it/catalogo/xsia/0101220;2021-02-12
0101225;ANCORA VULCAN 25< ;17010;PZ;25,00;Si;No;No;No;Nessuna;1.189,00;594,50;;951,50;0101204;http://www.motomarine.it/catalogo/xsia/0101225;2021-02-12
0101233;ANCORA VULCAN 33< ;17010;PZ;33,00;Si;No;No;No;Nessuna;1.684,00;842,00;;1.348,00;0101204;http://www.motomarine.it/catalogo/xsia/0101233;2021-02-12
0101240;ANCORA VULCAN 40< ;17010;PZ;40,00;Si;No;No;No;Nessuna;2.390,00;1.195,00;;1.912,00;0101204;http://www.motomarine.it/catalogo/xsia/0101240;2021-02-12
0101255;ANCORA VULCAN 55< ;17010;PZ;55,00;No;No;No;No;Nessuna;3.494,00;1.747,00;;2.796,00;0101204;http://www.motomarine.it/catalogo/xsia/0101255;2021-02-12
3311509;TAPPETINO WELCOME MARLIN GRIGIO/BLU< ;18439;PZ;0,49;Si;No;No;Si;Valore;43,50;21,75;;53,10;3311504;http://www.motomarine.it/catalogo/xsia/3311509;2021-02-12
5040348;RISER 807988 ECO MERCRUISER< ;15249;PZ;8,66;Si;No;No;No;Nessuna;267,00;133,50;;267,00;5040343;http://www.motomarine.it/catalogo/xsia/5040348;2021-02-12
5040349;COLLETTORE SCARICO 860246 ECO MERCRUISER ;15251;PZ;10,00;Si;No;No;No;Nessuna;254,00;127,00;;254,00;5040345;http://www.motomarine.it/catalogo/xsia/5040349;2021-02-12
3146504250;LIROS REGATTA 2000 4MM RED 250M ;17012;CF;2,75;Si;No;No;No;Nessuna;292,50;146,25;MT;1,20;3146504250;http://www.motomarine.it/catalogo/xsia/3146504250;2021-02-12
3146505250;LIROS REGATTA 2000 5MM RED 250M ;17012;CF;3,75;Si;No;No;No;Nessuna;430,00;215,00;MT;1,70;3146504250;http://www.motomarine.it/catalogo/xsia/3146505250;2021-02-12
3146506200;LIROS REGATTA 2000 6MM RED 200M ;17012;CF;5,00;No;No;No;No;Nessuna;520,00;260,00;MT;2,60;3146504250;http://www.motomarine.it/catalogo/xsia/3146506200;2021-02-12
3146508200;LIROS REGATTA 2000 8MM RED 200M ;17012;CF;8,40;Si;No;No;No;Nessuna;1.104,00;552,00;MT;5,40;3146504250;http://www.motomarine.it/catalogo/xsia/3146508200;2021-02-12
3146510200;LIROS REGATTA 2000 10MM RED 200M ;17012;CF;12,20;No;No;No;No;Nessuna;1.364,00;682,00;MT;6,70;3146504250;http://www.motomarine.it/catalogo/xsia/3146510200;2021-02-12
3146512200;LIROS REGATTA 2000 12MM RED 200M ;17012;CF;17,60;Si;No;No;No;Nessuna;1.862,00;931,00;MT;9,10;3146504250;http://www.motomarine.it/catalogo/xsia/3146512200;2021-02-12
3146514150;LIROS REGATTA 2000 14MM RED 150M ;17012;CF;19,80;No;No;No;No;Nessuna;2.021,00;1.010,50;MT;13,10;3146504250;http://www.motomarine.it/catalogo/xsia/3146514150;2021-02-12
3146604250;LIROS REGATTA 2000 4MM BLUE 250M ;17012;CF;2,75;Si;No;No;No;Nessuna;292,50;146,25;MT;1,20;3146504250;http://www.motomarine.it/catalogo/xsia/3146604250;2021-02-12
3146605250;LIROS REGATTA 2000 5MM BLUE 250M ;17012;CF;3,75;Si;No;No;No;Nessuna;430,00;215,00;MT;1,70;3146504250;http://www.motomarine.it/catalogo/xsia/3146605250;2021-02-12
3146606200;LIROS REGATTA 2000 6MM BLUE 200M ;17012;CF;5,00;No;No;No;No;Nessuna;520,00;260,00;MT;2,60;3146504250;http://www.motomarine.it/catalogo/xsia/3146606200;2021-02-12
3146608200;LIROS REGATTA 2000 8MM BLUE 200M ;17012;CF;8,40;Si;No;No;No;Nessuna;1.104,00;552,00;MT;5,40;3146504250;http://www.motomarine.it/catalogo/xsia/3146608200;2021-02-12
3146610200;LIROS REGATTA 2000 10MM BLUE 200M ;17012;CF;12,20;Si;No;No;No;Nessuna;1.364,00;682,00;MT;6,70;3146504250;http://www.motomarine.it/catalogo/xsia/3146610200;2021-02-12
3146612200;LIROS REGATTA 2000 12MM BLUE 200M ;17012;CF;17,60;Si;No;No;No;Nessuna;1.862,00;931,00;MT;9,10;3146504250;http://www.motomarine.it/catalogo/xsia/3146612200;2021-02-12
3146614150;LIROS REGATTA 2000 14MM BLUE 150M ;17012;CF;19,80;No;No;No;No;Nessuna;2.021,00;1.010,50;MT;13,10;3146504250;http://www.motomarine.it/catalogo/xsia/3146614150;2021-02-12
3146704250;LIROS REGATTA 2000 4MM YELLOW 250M ;17012;CF;2,75;Si;No;No;No;Nessuna;292,50;146,25;MT;1,20;3146504250;http://www.motomarine.it/catalogo/xsia/3146704250;2021-02-12
3146705250;LIROS REGATTA 2000 5MM YELLOW 250M ;17012;CF;3,75;Si;No;No;No;Nessuna;430,00;215,00;MT;1,70;3146504250;http://www.motomarine.it/catalogo/xsia/3146705250;2021-02-12
3146706200;LIROS REGATTA 2000 6MM YELLOW 200M ;17012;CF;5,00;Si;No;No;No;Nessuna;520,00;260,00;MT;2,60;3146504250;http://www.motomarine.it/catalogo/xsia/3146706200;2021-02-12
